"name" "rpkm" "sample"
"28439" "MH0303_GL0048181" 3785.66678170209 "160HP"
"28514" "MH0415_GL0123803" 974.106306169405 "160HP"
"287" "MH0008_GL0046420" 672.576521833291 "160HP"
"28857" "MH0014_GL0005367" 8874.27355196704 "160HP"
"28941" "MH0014_GL0025917" 7542.1394671977 "160HP"
"293" "O2.UC38-0_GL0022746" 1601.5453680844 "160HP"
"296" "NLM027_GL0043540" 339.927087905825 "160HP"
"31929" "MH0025_GL0006074" 2284.72206356097 "160HP"
"324" "O2.UC38-0_GL0002007" 588.845892670353 "160HP"
"32514" "V1.FI22_GL0144091" 675.589857504587 "160HP"
"32941" "MH0014_GL0062859" 3234.33008997906 "160HP"
"33133" "300267.SDY_3560" 4708.87577339921 "160HP"
"342" "N086A_GL0049070" 892.107499463461 "160HP"
"35622" "1072459.CE10_4035" 3403.56753780751 "160HP"
"36648" "199310.c0927" 6129.74212174894 "160HP"
"37144" "550677.ECEG_00358" 6874.16375797884 "160HP"
"372" "SZEY-81A_GL0026008" 1432.39051653304 "160HP"
"37331" "316401.ETEC_2217" 6822.59056492787 "160HP"
"37419" "585054.EFER_2161" 623.31207091197 "160HP"
"378" "O2.UC38-0_GL0017388" 1863.59744591308 "160HP"
"38136" "MH0014_GL0016708" 6516.73824217503 "160HP"
"38222" "MH0308_GL0126648" 1413.49508994211 "160HP"
"38930" "MH0315_GL0115587" 1167.56992795218 "160HP"
"390" "O2.UC38-0_GL0046750" 1072.86841832105 "160HP"
"398" "585054.EFER_0983" 584.463783701643 "160HP"
"39912" "585054.EFER_3090" 1432.83595776343 "160HP"
"40156" "199310.c0581" 6931.179293949 "160HP"
"402" "MH0415_GL0203291" 941.775154679842 "160HP"
"40431" "MH0014_GL0046008" 2864.78103306608 "160HP"
"40726" "656420.ERJG_02607" 2145.7368366421 "160HP"
"41551" "SZEY-62A_GL0081122" 11747.5992658938 "160HP"
"417" "585054.EFER_2554" 398.498034342029 "160HP"
"42351" "199310.c3238" 6929.27370284663 "160HP"
"42523" "MH0450_GL0230180" 728.040055016531 "160HP"
"426" "MH0204_GL0130853" 1433.8763988116 "160HP"
"43738" "656380.ECGG_01176" 4508.62397959659 "160HP"
"438" "O2.UC38-0_GL0090719" 380.01929484633 "160HP"
"44544" "754092.SFJ1713_3761" 5873.2257394801 "160HP"
"44627" "656420.ERJG_00825" 1322.73382627214 "160HP"
"45244" "358708.Sd1012_3376" 7136.57615622329 "160HP"
"457" "MH0204_GL0199584" 922.998944880349 "160HP"
"464" "1006551.KOX_26105" 437.330789428724 "160HP"
"47147" "V1.CD48-0_GL0101225" 2908.08106750452 "160HP"
"47414" "MH0179_GL0041611" 744.429582321405 "160HP"
"475" "MH0415_GL0074685" 759.732246045062 "160HP"
"47745" "199310.c1853" 8770.66528207097 "160HP"
"478" "484021.KP1_4373" 3075.58739325515 "160HP"
"483" "O2.UC38-0_GL0001709" 1029.99765160535 "160HP"
"48448" "1033813.ECNA114_3877" 11597.0997268369 "160HP"
"486" "SZEY-40A_GL0070746" 451.472024536 "160HP"
"48935" "766145.SFVA6_3638" 5773.96506994247 "160HP"
"495" "MH0415_GL0125697" 454.19173552718 "160HP"
"49939" "MH0014_GL0111038" 3868.83354359154 "160HP"
"50344" "1072459.CE10_2144" 5333.87048546693 "160HP"
"51022" "MH0415_GL0047080" 2142.79657605596 "160HP"
"511" "MH0008_GL0004225" 3031.59743053928 "160HP"
"51519" "MH0415_GL0067919" 1081.94095260882 "160HP"
"52225" "1045856.EcWSU1_03562" 2014.27407576583 "160HP"
"52337" "550694.ERIG_03922" 3417.19863647561 "160HP"
"52729" "550676.ECDG_02502" 3442.73187659872 "160HP"
"53214" "MH0415_GL0180261" 1596.69267466141 "160HP"
"535" "O2.UC38-0_GL0055769" 2519.91404069224 "160HP"
"538" "DLF010_GL0039720" 1406.6385839088 "160HP"
"53920" "766147.SFK227_2603" 1074.0146452637 "160HP"
"54332" "300267.SDY_4023" 1719.01112853424 "160HP"
"54517" "MH0008_GL0011402" 2080.98888591859 "160HP"
"55140" "N022A_GL0045729" 7119.06150240012 "160HP"
"55933" "V1.CD3-0-PN_GL0073894" 5958.75907790657 "160HP"
"56835" "754093.SD1617_0889" 4036.55504246456 "160HP"
"56946" "V1.CD10-0_GL0019100" 7371.57937288089 "160HP"
"57220" "766145.SFVA6_2836" 1112.03286279516 "160HP"
"57611" "469595.CSAG_04651" 844.487321880734 "160HP"
"57752" "MH0093_GL0020809" 10555.4159336517 "160HP"
"578" "MH0008_GL0004226" 2643.61248588752 "160HP"
"57940" "MH0014_GL0016888" 2847.81220387203 "160HP"
"59250" "NOM004_GL0003550" 13634.631669638 "160HP"
"59346" "NLM003_GL0012305" 7769.28336130275 "160HP"
"594" "SZEY-66A_GL0032704" 2728.02634455041 "160HP"
"60344" "656374.ERCG_00533" 8485.64157227745 "160HP"
"60431" "MH0014_GL0094959" 2913.84842888935 "160HP"
"61020" "550694.ERIG_00859" 1285.9912199868 "160HP"
"61445" "T2D-109A_GL0050899" 10311.4368515373 "160HP"
"619" "DLM028_GL0007708" 2976.15110911231 "160HP"
"622" "MH0008_GL0002861" 3449.48233125872 "160HP"
"623" "MH0008_GL0043601" 508.058140818814 "160HP"
"638" "469608.HMPREF0485_03542" 2172.7904350868 "160HP"
"65539" "SZEY-95A_GL0021576" 6134.27595467923 "160HP"
"66028" "766142.SD15574_3478" 2700.42364246103 "160HP"
"663" "MH0008_GL0004227" 2739.67398610145 "160HP"
"671" "290338.CKO_00063" 937.759055939203 "160HP"
"67818" "MH0350_GL0132597" 1977.4776086615 "160HP"
"686" "T2D-14A_GL0048964" 3271.38610938668 "160HP"
"68840" "DLF009_GL0029590" 8174.53506856534 "160HP"
"69046" "MH0014_GL0067771" 14131.9434630595 "160HP"
"692" "O2.UC38-0_GL0050415" 3932.71830612953 "160HP"
"695" "ED13A_GL0050599" 741.355241863441 "160HP"
"70318" "997825.ECF_00189" 759.273193328418 "160HP"
"70415" "MH0265_GL0025658" 981.716511686353 "160HP"
"70624" "MH0025_GL0024004" 2081.71212116624 "160HP"
"71217" "O2.CD1-0_GL0208323" 591.80398820653 "160HP"
"71526" "670890.ECLT68_1330" 3939.17597165684 "160HP"
"71647" "MH0014_GL0026704" 15224.9823518867 "160HP"
"721" "926028.ECO2687_10363" 794.058221142833 "160HP"
"72618" "656420.ERJG_02565" 609.013151029983 "160HP"
"72725" "DOM008_GL0002520" 3216.88866549384 "160HP"
"729" "T2D-110A_GL0058390" 739.174785269725 "160HP"
"73641" "1048689.ECO55CA74_20350" 9666.13180737333 "160HP"
"74121" "656420.ERJG_02902" 3730.52274440814 "160HP"
"743" "MH0025_GL0013096" 1953.25979527233 "160HP"
"74940" "ED13A_GL0077814" 8840.38185397963 "160HP"
"75026" "MH0014_GL0053433" 1916.84308722488 "160HP"
"75320" "MH0301_GL0037360" 628.298567479266 "160HP"
"75742" "N087A_GL0100633" 6770.88789042632 "160HP"
"75843" "T2D-135A_GL0033046" 6827.01329688846 "160HP"
"761" "SZEY-10A_GL0086712" 1244.15557916686 "160HP"
"76525" "MH0097_GL0040496" 1563.41789730455 "160HP"
"77635" "T2D-102A_GL0004460" 3624.799427765 "160HP"
"78032" "550677.ECEG_02458" 5295.22293499544 "160HP"
"781" "MH0204_GL0128060" 1841.91762453205 "160HP"
"786" "DLM028_GL0026844" 808.101051420278 "160HP"
"78821" "NOM005_GL0027217" 1490.87795673046 "160HP"
"794" "656420.ERJG_01277" 616.987136640851 "160HP"
"79539" "932676.SGB_03063" 9089.31019861506 "160HP"
"79648" "MH0014_GL0090840" 6353.58101945325 "160HP"
"79734" "MH0359_GL0162556" 2973.02161267792 "160HP"
"798" "MH0415_GL0106335" 631.45584671283 "160HP"
"801" "MH0204_GL0160860" 1277.89539148325 "160HP"
"80228" "ED19A_GL0000858" 1642.61063393272 "160HP"
"804" "T2D-110A_GL0094434" 1047.16427913211 "160HP"
"81131" "MH0427_GL0008174" 2647.61146749772 "160HP"
"82239" "MH0014_GL0111040" 7454.38978365231 "160HP"
"825" "O2.UC38-0_GL0069194" 1786.63099757137 "160HP"
"82632" "V1.CD10-0_GL0035977" 1987.58773543529 "160HP"
"84131" "591020.SFxv_0523" 2525.82338685132 "160HP"
"84940" "MH0097_GL0000962" 16556.5163051969 "160HP"
"85239" "696406.UMNK88_944" 7936.40295763284 "160HP"
"85429" "MH0121_GL0078600" 2855.90257945121 "160HP"
"86025" "656420.ERJG_02187" 1260.79980096174 "160HP"
"864" "SZEY-81A_GL0060467" 595.543665857124 "160HP"
"887" "469608.HMPREF0485_02366" 1244.15557916686 "160HP"
"89220" "MH0415_GL0053984" 1532.43553043723 "160HP"
"89525" "MH0238_GL0183876" 2420.76505858912 "160HP"
"89629" "T2D-12A_GL0079900" 4203.40590919227 "160HP"
"90038" "MH0079_GL0019080" 11979.233387737 "160HP"
"90625" "MH0014_GL0062784" 1798.35010369736 "160HP"
"91623" "1072459.CE10_2397" 2495.04846291405 "160HP"
"920" "667127.HMPREF0484_3313" 1727.28128516637 "160HP"
"923" "SZEY-81A_GL0066576" 2604.34639369644 "160HP"
"927" "T2D-14A_GL0122166" 1246.62414182394 "160HP"
"92818" "SZEY-95A_GL0022207" 913.888825424387 "160HP"
"92947" "1033813.ECNA114_3954" 10089.4660471123 "160HP"
"93926" "SZEY-48A_GL0015140" 1370.83323813658 "160HP"
"94237" "MH0014_GL0004838" 6455.91188602549 "160HP"
"94333" "MH0097_GL0090611" 5017.26623758398 "160HP"
"94517" "ED19A_GL0055839" 1136.16377482688 "160HP"
"94722" "198214.SF0805" 1879.02375320902 "160HP"
"95544" "T2D-77A_GL0031944" 7349.90777051217 "160HP"
"957" "MH0008_GL0020244" 675.589857504587 "160HP"
"958" "MH0008_GL0046421" 2056.24985720487 "160HP"
"963" "O2.UC38-0_GL0031147" 1130.03339474688 "160HP"
"96423" "V1.CD11-0_GL0028089" 5473.38135009161 "160HP"
"968" "DLM001_GL0081033" 678.020036848129 "160HP"
"977" "585054.EFER_3860" 711.281397146339 "160HP"
"98627" "N062A_GL0031945" 3815.09566590826 "160HP"
"98726" "MH0014_GL0046011" 3350.92569322275 "160HP"
"99118" "V1.CD12-3_GL0024370" 3638.79479235096 "160HP"
"99817" "MH0415_GL0220578" 2503.1815437421 "160HP"
"1001" "585054.EFER_0548" 3046.29608474796 "160HP"
"100337" "DLM012_GL0058938" 8845.61130198553 "160HP"
"1012" "O2.UC51-0_GL0027137" 3018.02805339385 "160HP"
"1020" "SZEY-81A_GL0053510" 755.469219413947 "160HP"
"102339" "ED11A_GL0008364" 5316.37249405533 "160HP"
"102628" "MH0415_GL0079975" 5452.17765167958 "160HP"
"102848" "NOF006_GL0000294" 15867.4179974397 "160HP"
"1033" "MH0415_GL0043904" 2483.39354734888 "160HP"
"104237" "DLM005_GL0002918" 8474.16179644482 "160HP"
"105742" "766139.SB359474_4449" 12565.9713495853 "160HP"
"1058" "MH0008_GL0046418" 2439.99443681268 "160HP"
"106918" "656449.ERFG_01368" 1097.46474668867 "160HP"
"1074" "MH0008_GL0024870" 2068.4726501375 "160HP"
"109134" "MH0014_GL0016730" 7027.9481820947 "160HP"
"109435" "T2D-53A_GL0050463" 8183.72083691481 "160HP"
"109738" "MH0014_GL0094917" 3177.60195046985 "160HP"
"109821" "MH0363_GL0142090" 1333.9672345632 "160HP"
"1100" "MH0008_GL0046788" 785.373209349083 "160HP"
"1101" "O2.UC38-0_GL0052342" 3951.56331747966 "160HP"
"112230" "T2D-63A_GL0094868" 4938.59136009904 "160HP"
"112339" "NLM003_GL0007311" 12764.5307162831 "160HP"
"113339" "ED20A_GL0072825" 9360.65585860758 "160HP"
"1149" "216599.SS53G_0998" 1521.30403748006 "160HP"
"115937" "N038A_GL0078531" 7459.25239929722 "160HP"
"1161" "ED19A_GL0050756" 3531.42051978979 "160HP"
"1163" "MH0008_GL0004235" 1124.47170913515 "160HP"
"1172" "ED13A_GL0073262" 837.731423305688 "160HP"
"119720" "MH0415_GL0168896" 1150.20332719316 "160HP"
"120122" "MH0415_GL0231794" 2161.22357363875 "160HP"
"120217" "V1.UC58-4_GL0050557" 8034.50853554049 "160HP"
"1214" "O2.UC38-0_GL0033458" 2238.21372638924 "160HP"
"122021" "V1.CD4-0-PT_GL0036734" 912.782422488038 "160HP"
"1221" "T2D-132A_GL0094338" 3889.4673224907 "160HP"
"122232" "MH0014_GL0047256" 5837.49280298585 "160HP"
"123519" "656390.ERLG_03933" 930.812692561876 "160HP"
"1238" "V1.CD15-3_GL0002074" 1295.46096387478 "160HP"
"124827" "550672.ECCG_03912" 6121.88347800311 "160HP"
"1251" "MH0415_GL0021013" 2249.66238995134 "160HP"
"1259" "O2.UC38-0_GL0087909" 2718.59957082375 "160HP"
"1263" "656449.ERFG_03841" 966.613180737333 "160HP"
"128629" "656404.ERGG_01211" 8471.441359271 "160HP"
"1289" "MH0415_GL0184820" 1396.21903884281 "160HP"
"129228" "T2D-155A_GL0085364" 4254.1048839742 "160HP"
"129619" "O2.UC19-1_GL0082498" 3098.45868893885 "160HP"
"1302" "V1.CD4-0-PT_GL0044493" 7645.96140318684 "160HP"
"1307" "MH0336_GL0087353" 1693.52713606271 "160HP"
"1309" "O2.UC38-0_GL0074155" 1615.1634125431 "160HP"
"131831" "656414.ECHG_03158" 7412.51118936213 "160HP"
"132129" "T2D-123A_GL0086183" 10106.6793696397 "160HP"
"132235" "MH0014_GL0110987" 13733.3020214047 "160HP"
"132936" "MH0014_GL0078399" 7000.54114183026 "160HP"
"1330" "MH0415_GL0126660" 2135.85915290402 "160HP"
"1347" "O2.UC38-0_GL0048298" 2296.65272707826 "160HP"
"136141" "199310.c3763" 10559.6397895675 "160HP"
"1369" "SZEY-63A_GL0025730" 1018.86254185827 "160HP"
"137034" "591020.SFxv_1753" 8766.95675552464 "160HP"
"137324" "V1.CD11-0_GL0040229" 7284.62107222338 "160HP"
"137446" "NLM015_GL0010489" 14761.2314046334 "160HP"
"137523" "566546.ECW_m3763" 10863.952175434 "160HP"
"1378" "MH0008_GL0031584" 1108.76217790459 "160HP"
"137935" "MH0014_GL0072727" 8377.31423305688 "160HP"
"139124" "766146.SFK218_0727" 4500.21012519585 "160HP"
"1392" "MH0277_GL0051443" 2657.45617664946 "160HP"
"139323" "MH0309_GL0022381" 3083.67395081848 "160HP"
"1401" "V1.FI24_GL0114125" 1509.42598793818 "160HP"
"1403" "DLM016_GL0063965" 1482.71048372688 "160HP"
"1414" "MH0133_GL0074692" 3902.47557440538 "160HP"
"143720" "300267.SDY_3559" 1509.42598793818 "160HP"
"1441" "O2.UC38-0_GL0022068" 1105.5106759166 "160HP"
"1446" "469595.CSAG_03907" 1600.76068147584 "160HP"
"1447" "766145.SFVA6_0885" 2657.45617664946 "160HP"
"145127" "N043A_GL0090156" 10909.3641941738 "160HP"
"1480" "362663.ECP_0552" 1128.68006134 "160HP"
"1482" "926027.ECO9389_00959" 5219.09353177665 "160HP"
"1484" "V1.CD4-0-PT_GL0029725" 1580.62532699186 "160HP"
"149724" "SZEY-79A_GL0004412" 5923.35349812103 "160HP"
"1525" "V1.FI32_GL0000895" 1286.61822692 "160HP"
"152921" "SZEY-95A_GL0012176" 2496.55059925536 "160HP"
"153119" "MH0415_GL0078026" 3054.22914746865 "160HP"
"153335" "T2D-57A_GL0109943" 12521.2525903341 "160HP"
"154714" "MH0014_GL0025980" 2077.0200577827 "160HP"
"1548" "V1.CD7-0-PN_GL0033802" 4706.35631070611 "160HP"
"1556" "O2.UC38-0_GL0038307" 3015.83312390048 "160HP"
"157316" "MH0332_GL0039644" 2327.03173140469 "160HP"
"159219" "V1.CD7-0-PN_GL0019361" 2866.76152462023 "160HP"
"1594" "T2D-77A_GL0057955" 2761.75194496381 "160HP"
"159540" "MH0014_GL0094920" 6534.30510178437 "160HP"
"160019" "DOM012_GL0017939" 1455.51791694039 "160HP"
"160130" "MH0014_GL0046009" 9894.46562959474 "160HP"
"160213" "MH0315_GL0034880" 1455.51791694039 "160HP"
"1603" "O2.UC38-0_GL0003902" 2344.39763984801 "160HP"
"1604" "V1.FI22_GL0027188" 1986.7148378791 "160HP"
"160522" "NLM015_GL0042141" 11071.3403961104 "160HP"
"162427" "MH0014_GL0078400" 6892.72690061642 "160HP"
"162525" "MH0343_GL0050020" 6835.04717759871 "160HP"
"1626" "MH0415_GL0032784" 2523.28741959545 "160HP"
"164527" "670892.EC3431_2388" 3365.88518292464 "160HP"
"1646" "766141.SB521682_4791" 1564.22879870357 "160HP"
"164733" "MH0014_GL0021577" 15386.9036933698 "160HP"
"1649" "MH0415_GL0004394" 2574.99412901339 "160HP"
"165128" "MH0415_GL0204931" 2755.69547140029 "160HP"
"166616" "198215.S4169" 2708.18348051408 "160HP"
"1671" "T2D-31A_GL0055065" 2204.55637712023 "160HP"
"167226" "N075A_GL0121545" 10658.6364125947 "160HP"
"167814" "754093.SD1617_5297" 2117.86033981775 "160HP"
"167932" "MH0298_GL0107259" 13077.7077393874 "160HP"
"1711" "MH0014_GL0046165" 6179.98590963213 "160HP"
"1713" "T2D-46A_GL0004289" 2337.85513480657 "160HP"
"1716" "MH0415_GL0177104" 3642.31053611169 "160HP"
"172219" "766142.SD15574_5423" 4557.60618896877 "160HP"
"172425" "MH0014_GL0004837" 10002.7632633515 "160HP"
"173919" "DLM023_GL0041511" 8424.11487123038 "160HP"
"1762" "N013A_GL0076020" 7296.37046104954 "160HP"
"177017" "V1.CD41-0_GL0132529" 9873.26320324561 "160HP"
"1782" "MH0265_GL0166688" 7964.34803846957 "160HP"
"1789" "1048254.C22711_4238" 8377.31423305688 "160HP"
"1794" "T2D-77A_GL0025885" 4619.84240793578 "160HP"
"179815" "MH0330_GL0092751" 4654.06346280938 "160HP"
"181616" "766147.SFK227_0427" 3306.83456568035 "160HP"
"1243" "T2D-114A_GL0049957" 8692.28810405281 "163HP"
"2142" "656449.ERFG_00964" 247.309275087053 "163HP"
"3150" "1033813.ECNA114_2452" 903.701561596298 "163HP"
"5148" "754092.SFJ1713_0545" 4473.33500511985 "163HP"
"14137" "MH0014_GL0105798" 7082.03833203833 "163HP"
"18" "469595.CSAG_00256" 100.874786145453 "163HP"
"1960" "766145.SFVA6_2837" 1883.42585249802 "163HP"
"2040" "MH0097_GL0015007" 1092.20601785658 "163HP"
"27" "N021A_GL0004467" 1225.60710613625 "163HP"
"34" "290338.CKO_02689" 198.01039158535 "163HP"
"35" "316401.ETEC_0222" 533.077456154379 "163HP"
"36" "469595.CSAG_04225" 264.886628522992 "163HP"
"3789" "MH0014_GL0046007" 3561.99333141585 "163HP"
"40102" "932676.SGB_03571" 11311.0183584961 "163HP"
"4136" "MH0014_GL0062780" 1034.55825030169 "163HP"
"5499" "MH0014_GL0051197" 7722.79418112752 "163HP"
"56" "V1.UC21-4_GL0005399" 164.331839885572 "163HP"
"6416" "585054.EFER_0708" 242.812742812743 "163HP"
"7599" "MH0257_GL0115220" 8995.39435808866 "163HP"
"7660" "766142.SD15574_2190" 3738.64261001714 "163HP"
"7938" "MH0014_GL0062781" 916.332714299677 "163HP"
"8743" "550694.ERIG_01040" 1014.70922492451 "163HP"
"94104" "550687.ERDG_03360" 10020.8996194398 "163HP"
"10836" "766147.SFK227_2604" 2106.46312450436 "163HP"
"11040" "469595.CSAG_04227" 3642.19114219114 "163HP"
"11450" "656437.ECMG_04072" 5095.87269455691 "163HP"
"11952" "439855.EcSMS35_0058" 2208.60543352274 "163HP"
"12057" "199310.c0067" 3382.60515069726 "163HP"
"12978" "MH0014_GL0037010" 6750.55853936408 "163HP"
"13124" "585054.EFER_3442" 1006.17609179253 "163HP"
"13248" "MH0014_GL0094967" 1700.94296600321 "163HP"
"136" "535205.EfmE1071_1142" 207.990149586516 "163HP"
"13850" "MH0095_GL0001155" 3079.77592198765 "163HP"
"14332" "199310.c2421" 450.474800439663 "163HP"
"14442" "MH0095_GL0000567" 4730.18565123828 "163HP"
"14731" "MH0014_GL0063410" 818.828373572899 "163HP"
"15328" "MH0277_GL0038206" 181.285531964265 "163HP"
"15712" "MH0415_GL0087581" 307.004617349445 "163HP"
"162" "316401.ETEC0219" 2206.52020415986 "163HP"
"16550" "MH0014_GL0078392" 3840.85611358339 "163HP"
"18044" "331111.EcE24377A_0125" 8334.38333438333 "163HP"
"18257" "MH0014_GL0094960" 8444.72636508035 "163HP"
"18750" "340186.EcE110019_0796" 9082.73602798099 "163HP"
"18923" "585054.EFER_0144" 1465.35370974274 "163HP"
"19023" "656449.ERFG_03351" 3061.37660788824 "163HP"
"19444" "199310.c3239" 6030.40990151717 "163HP"
"19542" "MH0238_GL0094567" 7158.026997576 "163HP"
"1986" "O2.UC38-0_GL0090720" 203.888562667189 "163HP"
"201" "290338.CKO_04035" 205.808746048472 "163HP"
"20428" "550694.ERIG_04036" 2832.11759504863 "163HP"
"20513" "656420.ERJG_00824" 549.89944695827 "163HP"
"20652" "MH0014_GL0108310" 9019.0816935003 "163HP"
"20851" "364106.UTI89_C3469" 8416.82826976945 "163HP"
"21047" "MH0014_GL0094942" 10416.6666666667 "163HP"
"21242" "MH0264_GL0103849" 11366.2035468203 "163HP"
"23421" "MH0097_GL0015012" 2564.10256410256 "163HP"
"23731" "1033813.ECNA114_3664" 3092.66756635178 "163HP"
"23812" "585054.EFER_2976" 419.51939857699 "163HP"
"239" "MH0264_GL0021182" 430.796801764544 "163HP"
"24234" "199310.c1922" 3020.99157574921 "163HP"
"25019" "585054.EFER_2541" 1369.09703006825 "163HP"
"25741" "754093.SD1617_2158" 5978.62859009356 "163HP"
"259" "MH0014_GL0062783" 297.046172857109 "163HP"
"26031" "MH0097_GL0011159" 3801.43112701252 "163HP"
"26614" "439855.EcSMS35_0982" 368.57500058972 "163HP"
"26922" "550677.ECEG_01404" 1496.32502573679 "163HP"
"27032" "MH0093_GL0019534" 2864.48656013873 "163HP"
"27539" "MH0252_GL0013874" 4394.59991562368 "163HP"
"27639" "N028A_GL0035534" 343.897876086717 "163HP"
"27831" "405955.APECO1_1164" 2750.56169365112 "163HP"
"28032" "MH0315_GL0183737" 3984.27539311517 "163HP"
"28139" "585054.EFER_2538" 5632.25434359455 "163HP"
"28217" "MH0097_GL0015010" 1126.45086871891 "163HP"
"28438" "MH0303_GL0048181" 2803.31912984974 "163HP"
"28513" "MH0415_GL0123803" 621.14887696283 "163HP"
"28856" "MH0014_GL0005367" 10638.4905113719 "163HP"
"28940" "MH0014_GL0025917" 6928.68508229648 "163HP"
"31756" "V1.FI14_GL0111182" 266.501790892035 "163HP"
"31928" "MH0025_GL0006074" 942.684766214178 "163HP"
"320" "MH0037_GL0029922" 265.912185159973 "163HP"
"32513" "V1.FI22_GL0144091" 430.796801764544 "163HP"
"32940" "MH0014_GL0062859" 5346.9726968297 "163HP"
"33132" "300267.SDY_3560" 7292.18140888376 "163HP"
"33828" "MH0093_GL0040527" 1130.84160463193 "163HP"
"341" "O2.CD2-0_GL0071571" 4361.81761786601 "163HP"
"35621" "1072459.CE10_4035" 3212.07322832458 "163HP"
"36647" "199310.c0927" 6929.0465631929 "163HP"
"37143" "550677.ECEG_00358" 4646.38388599001 "163HP"
"37330" "316401.ETEC_2217" 4508.69466170552 "163HP"
"37418" "585054.EFER_2161" 556.445868945869 "163HP"
"38135" "MH0014_GL0016708" 7949.58517619172 "163HP"
"38221" "MH0308_GL0126648" 1442.1274263794 "163HP"
"388" "MH0008_GL0021440" 427.578469200668 "163HP"
"38929" "MH0315_GL0115587" 2698.85940617648 "163HP"
"39911" "585054.EFER_3090" 913.662544221267 "163HP"
"40155" "199310.c0581" 9085.01610748802 "163HP"
"40230" "MH0415_GL0203291" 1201.06517322791 "163HP"
"40430" "MH0014_GL0046008" 2241.92905540056 "163HP"
"40725" "656420.ERJG_02607" 2308.92373368361 "163HP"
"41550" "SZEY-62A_GL0081122" 7490.97716009481 "163HP"
"4179" "585054.EFER_2554" 254.106358757522 "163HP"
"41912" "585054.EFER_2272" 673.346261581556 "163HP"
"42350" "199310.c3238" 8157.27220817359 "163HP"
"42522" "MH0450_GL0230180" 1392.72662447633 "163HP"
"43737" "656380.ECGG_01176" 6770.09140550807 "163HP"
"44543" "754092.SFJ1713_3761" 5835.42363433668 "163HP"
"44626" "656420.ERJG_00825" 937.171989803569 "163HP"
"44721" "O2.CD1-0-PT_GL0050406" 479.809611546139 "163HP"
"45122" "ED50A_GL0028344" 1070.97236501854 "163HP"
"45243" "358708.Sd1012_3376" 5978.38501513334 "163HP"
"47146" "V1.CD48-0_GL0101225" 10443.018207939 "163HP"
"4759" "MH0415_GL0074685" 387.560847052987 "163HP"
"47744" "199310.c1853" 9253.38409475465 "163HP"
"48447" "1033813.ECNA114_3877" 8611.90989695663 "163HP"
"4867" "SZEY-40A_GL0070746" 575.771533855366 "163HP"
"48934" "766145.SFVA6_3638" 5813.41270579481 "163HP"
"4959" "MH0415_GL0125697" 289.620018535681 "163HP"
"49938" "MH0014_GL0111038" 5328.72300113679 "163HP"
"50343" "1072459.CE10_2144" 5201.83104452767 "163HP"
"51021" "MH0415_GL0047080" 1951.96602017552 "163HP"
"51518" "MH0415_GL0067919" 591.352067366828 "163HP"
"517" "O2.UC19-1_GL0076126" 2696.1038064672 "163HP"
"52224" "1045856.EcWSU1_03562" 296.405197761548 "163HP"
"52336" "550694.ERIG_03922" 3763.74758327787 "163HP"
"52728" "550676.ECDG_02502" 3791.87023022639 "163HP"
"53213" "MH0415_GL0180261" 610.888476199785 "163HP"
"534" "511145.b2641" 978.499112827471 "163HP"
"53919" "766147.SFK227_2603" 1271.87627187627 "163HP"
"54331" "300267.SDY_4023" 3398.04973867901 "163HP"
"55139" "N022A_GL0045729" 9184.65592378636 "163HP"
"55932" "V1.CD3-0-PN_GL0073894" 4470.19275471158 "163HP"
"56834" "754093.SD1617_0889" 5035.99054576708 "163HP"
